题目,朝代,作者,内容,来源,词牌
"梅夏应教诗","隋","薛道衡","长廊连紫殿，细雨应黄梅。浮云半空上，清吹隔池来。集凤桐花散，胜龟莲叶开。幸逢为善乐，频降济时才。","Werneror",""
"敬酬杨仆射山斋独坐诗","隋","薛道衡","相望山河近，相思朝夕劳。龙门竹箭急，华岳莲花高。岳高嶂重叠，鸟道风烟接。遥原树若荠，远水舟如叶。叶舟旦旦浮，惊波夜夜流。露寒洲渚白，月冷函关秋。秋夜清风发，弹琴即鉴月。虽非庄舄歌，吟咏常思越。","Werneror",""
"渡北河诗","隋","薛道衡","连旌映溆浦，叠鼓拂沙洲。桃花长新浪，竹箭下奔流。塞云临远舰，胡风入阵楼。剑拔蛟将出，骖惊鼋欲浮。雁书终立效，燕相果封侯。勿恨关河远，且宽边地愁。","Werneror",""
"豫章行 其一","隋","薛道衡","江南地远接闽瓯，山东英妙屡经游。前瞻叠障千重阻，却带惊湍万里流。枫叶朝飞向京洛，文鱼夜过历吴洲。君行远度茱萸岭，妾住长依明月楼。楼中愁思不开嚬，始复临窗望早春。鸳鸯水上萍初合，鸣鹤园中花并新。空忆常时角枕处，无复前日画眉人。照骨金环谁用许，见胆明镜自生尘。","Werneror",""
"引谚","隋","苏玄朗","天地之先，无根灵草。一意制度，产成至宝。","Werneror",""
"时人为檀道济歌","隋","无名氏","可怜白浮鸠。枉杀檀江州。","Werneror",""
"读曲歌","隋","无名氏","死罪刘领军，误杀刘第四。","Werneror",""
"刘敬叔引诗","隋","无名氏","鸡山别飞响，雉涧和清音。","Werneror",""
"民间为谢灵运谣","隋","无名氏","四人挈衣裙，三人捉坐席。","Werneror",""
"元嘉中魏地童谣","隋","无名氏","轺车北来如穿雉。不意虏马饮江水。虏主北归石济死。虏欲渡江天不徙。","Werneror",""
"臧质引童谣","隋","无名氏","虏马渡江水，佛狸死卯年。","Werneror",""
"元嘉末童谣","隋","无名氏","钱唐出天子。","Werneror",""
"民间为奚显度谣","隋","无名氏","宁得建康压额。不能受奚度拍。","Werneror",""
"永光初谣言","隋","无名氏","湘州出天子。","Werneror",""
"元徽中童谣","隋","无名氏","襄阳白铜蹄。郎杀荆州儿。","Werneror",""
"东阳为释慧约谣","隋","无名氏","少达妙理娄居士。","Werneror",""
"时人为刘劭刘骏语","隋","无名氏","遥望建康城，江水逆流萦。前见子杀父，后见弟杀兄。","Werneror",""
"麦城俗谚","隋","无名氏","东驴西磨。麦城自破。","Werneror",""
"颜延之引谚","隋","无名氏","富则盛。贫则病。","Werneror",""
"清溪谚","隋","无名氏","扬州青。是鬼营。","Werneror",""
"释慧通引谚","隋","无名氏","指南为北，自谓不惑。指西为东，自谓不蒙。","Werneror",""
"时人为丁旿语","隋","无名氏","勿跋扈。付丁旿。","Werneror",""
"南豫州军士为王玄谟宗越语","隋","无名氏","宁作五年徒，不逢王玄谟。玄谟犹尚可，宗越更杀我。","Werneror",""
"鼓山俗语","隋","无名氏","南彭北鼓。相去十五。","Werneror",""
"京邑为何勖孟灵休语","隋","无名氏","安成食。临汝饰。","Werneror",""
"时人为王延之王僧虔语","隋","无名氏","二王居平。不送不迎。","Werneror",""
"京师为东安斗场二寺僧语","隋","无名氏","斗场禅师窟，东安谈义林。","Werneror",""
"时人为胡母颢语","隋","无名氏","禾绢闭眼诺。胡母大张橐。","Werneror",""
"百姓为袁粲褚彦回语","隋","无名氏","可怜石头城。宁为袁粲死。不作褚渊生。","Werneror",""
"齐宋以来民间语","隋","无名氏","扰攘建武上。","Werneror",""
"时人评八僧语","隋","无名氏","生睿发天真，严观洼流得。慧义彭亨进，寇渊千默塞。","Werneror",""
"时人为释道经慧静语","隋","无名氏","洛下长大耳，东阿黑如墨。有问无不酬，有酬无不塞。","Werneror",""
"碧玉歌 其一","隋","无名氏","碧玉破瓜时，郎为情颠倒。芙蓉陵霜荣，秋容故尚好。","Werneror",""
"华山畿二十五首 其二","隋","无名氏","闻欢大养蚕，定得几许丝。所得何足言，奈何黑瘦为。","Werneror",""
"华山畿二十五首 其三","隋","无名氏","夜相思。投壶不得箭。忆欢作娇时。","Werneror",""
"华山畿二十五首 其四","隋","无名氏","开门枕水渚。三刀治一鱼。历乱伤杀汝。","Werneror",""
"华山畿二十五首 其五","隋","无名氏","未敢便相许。夜闻侬家论。不持侬与汝。","Werneror",""
"华山畿二十五首 其六","隋","无名氏","懊恼不堪止。上床解要绳。自经屏风里。","Werneror",""
"华山畿二十五首 其八","隋","无名氏","将懊恼。石阙昼夜题。碑泪常不燥。","Werneror",""
"华山畿二十五首 其九","隋","无名氏","别后常相思。顿书千丈阙。题碑无罢时。","Werneror",""
"华山畿二十五首 其十","隋","无名氏","奈何许。所欢不在间。娇笑向谁绪。","Werneror",""
"华山畿二十五首 其十一","隋","无名氏","隔津欢。牵牛语织女。离泪溢河汉。","Werneror",""
"华山畿二十五首 其十二","隋","无名氏","啼相忆。泪如漏刻水。昼夜流不息。","Werneror",""
"华山畿二十五首 其十三","隋","无名氏","著处多遇罗。的的往年少。艳情何能多。","Werneror",""
"华山畿二十五首 其十四","隋","无名氏","无故相然我。路绝行人断。夜夜故望汝。","Werneror",""
"华山畿二十五首 其十五","隋","无名氏","一坐复一起。黄昏人定后。许时不来已。","Werneror",""
"华山畿二十五首 其十六","隋","无名氏","摩可浓。巷巷相罗截。终当不置汝。","Werneror",""
"华山畿二十五首 其十七","隋","无名氏","不能久长离。中夜忆欢时。抱被空中啼。","Werneror",""
"华山畿二十五首 其十八","隋","无名氏","腹中如汤灌。肝肠寸寸断。教侬底聊赖。","Werneror",""
"华山畿二十五首 其十九","隋","无名氏","相送劳劳渚。长江不应满。是侬泪成许。","Werneror",""
"华山畿二十五首 其二十一","隋","无名氏","郎情难可道。欢行豆挟心。见荻多欲绕。","Werneror",""
"华山畿二十五首 其二十二","隋","无名氏","松上萝。愿君如行云。时时见经过。","Werneror",""
"华山畿二十五首 其二十三","隋","无名氏","夜相思。风吹窗帘动。言是所欢来。","Werneror",""
"华山畿二十五首 其二十四","隋","无名氏","长鸣鸡。谁知侬念汝。独向空中啼。","Werneror",""
"华山畿二十五首 其二十五","隋","无名氏","腹中如乱丝。愦愦适得去。愁毒已复来。","Werneror",""
"读曲歌八十九首 其一","隋","无名氏","花钗芙蓉髻，双鬓如浮云。春风不知著，好来动罗裙。","Werneror",""
"读曲歌八十九首 其二","隋","无名氏","念子情难有。已恶动罗裙。斩侬入怀不。","Werneror",""
"读曲歌八十九首 其三","隋","无名氏","红蓝与芙蓉，我色与欢敌。莫案石榴花，历乱听侬摘。","Werneror",""
"读曲歌八十九首 其四","隋","无名氏","千叶红芙蓉，照灼绿水边。馀花任郎摘，慎莫罢侬连。","Werneror",""
"读曲歌八十九首 其五","隋","无名氏","思欢久。不爱独枝莲。只惜同心藕。","Werneror",""
"读曲歌八十九首 其六","隋","无名氏","打坏木栖床，谁能坐相思。三更书石阙，忆子夜啼碑。","Werneror",""
"读曲歌八十九首 其七","隋","无名氏","奈何不可言。朝看莫牛迹。知是宿蹄痕。","Werneror",""
"读曲歌八十九首 其八","隋","无名氏","娑拖何处归，道逢播掿郎。口朱脱去尽，花钗复低昂。","Werneror",""
"读曲歌八十九首 其九","隋","无名氏","所欢子。莲从胸上度。刺忆庭欲死。","Werneror",""
"读曲歌八十九首 其十","隋","无名氏","揽裳踱。跣把丝织履。故交白足露。","Werneror",""
"读曲歌八十九首 其十一","隋","无名氏","上知所。所欢不见怜。憎状从前度。","Werneror",""
"读曲歌八十九首 其十二","隋","无名氏","思难忍。络罂语犹壶。倒写侬顿尽。","Werneror",""
"读曲歌八十九首 其十三","隋","无名氏","上树摘桐花，何悟枝枯燥。迢迢空中落，遂为梧子道。","Werneror",""
"读曲歌八十九首 其十七","隋","无名氏","縠衫两袖裂，花钗鬓边低。何处分别归，西上古馀啼。","Werneror",""
"读曲歌八十九首 其十八","隋","无名氏","所欢子。不与他人别。啼是忆郎耳。","Werneror",""
"读曲歌八十九首 其十九","隋","无名氏","披被树明灯，独思谁能忍。欲知长寒夜，兰灯倾壶尽。","Werneror",""
"读曲歌八十九首 其二十","隋","无名氏","坐起叹汝好。愿他甘丛香。倾筐入怀抱。","Werneror",""
"读曲歌八十九首 其二十二","隋","无名氏","忆欢不能食。徘徊三路间。因风觅消息。","Werneror",""
"读曲歌八十九首 其二十三","隋","无名氏","朝日光景开，从君良燕游。愿如卜者策，长与千岁龟。","Werneror",""
"读曲歌八十九首 其二十四","隋","无名氏","所欢子。问春花可怜。括插袮裆里。","Werneror",""
"读曲歌八十九首 其二十五","隋","无名氏","芳萱初生时，知是无忧草。双眉画未成，那能就郎抱。","Werneror",""
"读曲歌八十九首 其二十六","隋","无名氏","百花鲜。谁能怀春日。独入罗帐眠。","Werneror",""
"读曲歌八十九首 其二十七","隋","无名氏","闻欢得新侬。四支懊如垂。鸟散放行路。井中百翅不能飞。","Werneror",""
"读曲歌八十九首 其二十八","隋","无名氏","怜欢敢唤名，念欢不呼字。连唤欢复欢，两誓不相弃。","Werneror",""
"读曲歌八十九首 其三十","隋","无名氏","白门前。乌帽白帽来。白帽郎是侬。良不知乌帽郎是谁。","Werneror",""
"读曲歌八十九首 其三十一","隋","无名氏","初阳正二月，草木郁青青。蹑履步前园，时物感人情。","Werneror",""
"读曲歌八十九首 其三十二","隋","无名氏","青幡起御路，绿柳荫驰道。欢赠玉树筝，侬送千金宝。","Werneror",""
"读曲歌八十九首 其三十三","隋","无名氏","桃花落已尽，秋思犹未央。春风难期信，托情明月光。","Werneror",""
"读曲歌八十九首 其三十四","隋","无名氏","计约黄昏后，人断犹未来。闻欢开方局，已复将谁期。","Werneror",""
"读曲歌八十九首 其三十五","隋","无名氏","自从别郎后，卧宿头不举。飞龙落药店，骨出只为汝。","Werneror",""
"读曲歌八十九首 其三十六","隋","无名氏","日光没已尽，宿鸟纵横飞。徙倚望行云，躞蹀待郎归。","Werneror",""
"读曲歌八十九首 其三十七","隋","无名氏","百度不一回，千书信不归。春风吹杨柳，华艳空徘徊。","Werneror",""
"读曲歌八十九首 其三十八","隋","无名氏","音信阔弦朔，方悟千里遥。朝霜语白日，知我为欢消。","Werneror",""
"读曲歌八十九首 其三十九","隋","无名氏","合冥过藩来，向晓开门去。欢取身上好，不为侬作虑。","Werneror",""
"读曲歌八十九首 其四十","隋","无名氏","五鼓起开门，正见欢子度。何处宿行还，衣被有霜露。","Werneror",""
"读曲歌八十九首 其四十一","隋","无名氏","本自无此意，谁交郎举前。视侬转迈迈，不复来时言。","Werneror",""
"读曲歌八十九首 其四十二","隋","无名氏","自我别欢后，叹音不绝响。茱萸持捻泥，龛有杀子像。","Werneror",""
"读曲歌八十九首 其四十三","隋","无名氏","家贫近店肆，出入引长事。郎君不浮华，谁能呈实意。","Werneror",""
"读曲歌八十九首 其四十四","隋","无名氏","念日行不遇，道逢播掿郎。查灭衣服坏，白肉亦黯疮。","Werneror",""
"读曲歌八十九首 其四十五","隋","无名氏","歔欷暗中啼，斜日照帐里。无油何所苦，但使天明尔。","Werneror",""
"读曲歌八十九首 其四十六","隋","无名氏","黄丝咡素琴，泛弹弦不断。百弄任郎作，唯莫广陵散。","Werneror",""
"读曲歌八十九首 其四十八","隋","无名氏","诈我不出门，冥就他侬宿。鹿转方相头，丁倒欺人目。","Werneror",""
"读曲歌八十九首 其四十九","隋","无名氏","欢但且还去，遗信相参伺。契儿向高店，须臾侬自来。","Werneror",""
"读曲歌八十九首 其五十","隋","无名氏","欲行一过心，谁我道相怜。摘菊持饮酒，浮华著口边。","Werneror",""
"读曲歌八十九首 其五十一","隋","无名氏","语我不游行，常常走巷路。败桥语方相，欺侬那得度。","Werneror",""
"读曲歌八十九首 其五十二","隋","无名氏","阔面行负情，诈我言端的。画背作天图，子将负星历。","Werneror",""
"读曲歌八十九首 其五十三","隋","无名氏","君行负怜事，那得厚相于。麻纸语三葛，我薄汝粗疏。","Werneror",""
"读曲歌八十九首 其五十四","隋","无名氏","黄天不灭解，甲夜曙星出。漏刻无心肠，复令五更毕。","Werneror",""
"读曲歌八十九首 其五十六","隋","无名氏","空中人。住在高樯深閤里。书信了不通。故使风往尔。","Werneror",""
"读曲歌八十九首 其五十七","隋","无名氏","侬心常慊慊，欢行由豫情。雾露隐芙蓉，见莲讵分明。","Werneror",""
"读曲歌八十九首 其五十八","隋","无名氏","非欢独慊慊，侬意亦驱驱。双灯俱时尽，奈许两无由。","Werneror",""
"读曲歌八十九首 其五十九","隋","无名氏","谁交强缠绵，常持罢作虑。作生隐藕叶，莲侬在何处。","Werneror",""
"读曲歌八十九首 其六十","隋","无名氏","相怜两乐事，黄作无趣怒。合散无黄连，此事复何苦。","Werneror",""
"读曲歌八十九首 其六十一","隋","无名氏","谁交强缠绵，常持罢作意。走马织悬帘，薄情奈当驶。","Werneror",""
"读曲歌八十九首 其六十三","隋","无名氏","百忆却欲噫，两眼常不燥。蕃师五鼓行，离侬何太早。","Werneror",""
"读曲歌八十九首 其六十四","隋","无名氏","含笑来向侬，一抱不能置。领后千里带，那顿谁多媚。","Werneror",""
"读曲歌八十九首 其六十五","隋","无名氏","欢相怜。今去何时来。裲裆别去年。不忍见分题。","Werneror",""
"读曲歌八十九首 其六十六","隋","无名氏","欢相怜。题心共饮血。流头入黄泉。分作两死计。","Werneror",""
"读曲歌八十九首 其六十七","隋","无名氏","娇笑来向侬，一抱不能已。湖燥芙蓉萎，莲汝藕欲死。","Werneror",""
"读曲歌八十九首 其六十八","隋","无名氏","欢心不相怜，慊苦竟何已。芙蓉腹里萎，莲汝从心起。","Werneror",""
"读曲歌八十九首 其六十九","隋","无名氏","下帷掩灯烛，明月照帐中。无油何所苦，但使天明侬。","Werneror",""
"读曲歌八十九首 其七十","隋","无名氏","执手与欢别，欲去情不忍。馀光照已藩，坐见离日尽。","Werneror",""
"读曲歌八十九首 其七十一","隋","无名氏","种莲长江边，藕生黄蘖浦。必得莲子时，流离经辛苦。","Werneror",""
"读曲歌八十九首 其七十二","隋","无名氏","人传我不虚，实情明把纳。芙蓉万层生，莲子信重沓。","Werneror",""
"读曲歌八十九首 其七十三","隋","无名氏","闻乖事难怀，况复临别离。伏龟语石板，方作千岁碑。","Werneror",""
"读曲歌八十九首 其七十四","隋","无名氏","钤荡与时竞，不得寻倾虑。春风扇芳条，常念花落去。","Werneror",""
"读曲歌八十九首 其七十五","隋","无名氏","坐倚无精魂，使我生百虑。方局十七道，期会是何处。","Werneror",""
"读曲歌八十九首 其七十七","隋","无名氏","十期九不果，常抱怀恨生。然灯不下炷，有油那得明。","Werneror",""
"读曲歌八十九首 其七十八","隋","无名氏","自从近日来，了不相寻博。竹帘裲裆题，知子心情薄。","Werneror",""
"读曲歌八十九首 其七十九","隋","无名氏","下帷灯火尽，朗月照怀里。无油何所苦，但今天明尔。","Werneror",""
"读曲歌八十九首 其八十","隋","无名氏","近日莲违期，不复寻博子。六筹翻双鱼，都成罢去已。","Werneror",""
"读曲歌八十九首 其八十三","隋","无名氏","侬亦粗经风。罢顿葛帐里。败许尘疏中。","Werneror",""
"读曲歌八十九首 其八十四","隋","无名氏","紫草生湖边，误落芙蓉里。色分都未获，空中染莲子。","Werneror",""
"读曲歌八十九首 其八十五","隋","无名氏","闺閤断信使，的的两相忆。譬如水上影，分明不可得。","Werneror",""
"读曲歌八十九首 其八十六","隋","无名氏","逍遥待晓分，转侧听更鼓。明月不应停，特为相思苦。","Werneror",""
"读曲歌八十九首 其八十七","隋","无名氏","罢去四五年，相见论故情。杀荷不断藕，莲心已复生。","Werneror",""
"读曲歌八十九首 其八十八","隋","无名氏","辛苦一朝欢，须臾情易厌。行膝点芙蓉，深莲非骨念。","Werneror",""
"读曲歌八十九首 其八十九","隋","无名氏","慊苦忆侬欢，书作后非是。五果林中度，见花多忆子。","Werneror",""
"石城乐 其二","隋","无名氏","阳春百花生，摘插环髻前。捥指蹋忘愁，相与及盛年。","Werneror",""
"石城乐 其三","隋","无名氏","布帆百馀幅，环环在江津。执手双泪落，何时见欢还。","Werneror",""
"石城乐 其四","隋","无名氏","大艑载三千，渐水丈五馀。水高不得渡，与欢合生居。","Werneror",""
"莫愁乐 其一","隋","无名氏","莫愁在何处，莫愁石城西。艇子打两桨，催送莫愁来。","Werneror",""
"莫愁乐 其二","隋","无名氏","闻欢下扬州，相送楚山头。探手抱腰看，江水断不流。","Werneror",""
"襄阳乐 其二","隋","无名氏","上水郎担篙，下水摇双橹。四角龙子幡，环环江当柱。","Werneror",""
"襄阳乐 其三","隋","无名氏","江陵三千三，西塞陌中央。但问相随否，何计道里长。","Werneror",""
"襄阳乐 其四","隋","无名氏","人言襄阳乐，乐作非侬处。乘星冒风流，还侬扬州去。","Werneror",""
"襄阳乐 其五","隋","无名氏","烂漫女萝草，结曲绕长松。三春虽同色，岁寒非处侬。","Werneror",""
"襄阳乐 其六","隋","无名氏","扬州蒲锻环，百钱两三丛。不能买将还，空手揽抱侬。","Werneror",""
"襄阳乐 其八","隋","无名氏","恶见多情欢，罢侬不相语。莫作乌集林，忽如提侬去。","Werneror",""
"寿阳乐 其一","隋","无名氏","可怜八公山。在寿阳。别后莫相忘。","Werneror",""
"寿阳乐 其二","隋","无名氏","东台百馀尺。凌风云。别后不忘君。","Werneror",""
"寿阳乐 其三","隋","无名氏","梁长曲水流。明如镜。双林与郎照。","Werneror",""
"寿阳乐 其四","隋","无名氏","辞家远行去。空为君。明知岁月驶。","Werneror",""
"寿阳乐 其五","隋","无名氏","笼窗取凉风。弹素琴。一叹复一吟。","Werneror",""
"寿阳乐 其六","隋","无名氏","夜相思。望不来。人乐我独愁。","Werneror",""
"寿阳乐 其七","隋","无名氏","长淮何烂漫。路悠悠。得当乐忘忧。","Werneror",""
"寿阳乐 其八","隋","无名氏","上我长濑桥。望归路。秋风停欲度。","Werneror",""
"寿阳乐 其九","隋","无名氏","衔泪出伤门。寿阳去。必还当几载。","Werneror",""
"西乌夜飞 其二","隋","无名氏","暂请半日给，徙倚娘店前。目作宴瑱饱，腹作宛恼饥。","Werneror",""
"西乌夜飞 其三","隋","无名氏","我昨忆欢时，揽刀持自刺。自刺分应死，刀作杂楼僻。","Werneror",""
"西乌夜飞 其五","隋","无名氏","感郎崎岖情，不复自顾虑。臂绳双入结，遂成同心去。","Werneror",""
"宋宗庙登歌八首 其一 北平府君歌","隋","无名氏","绵绵遐绪，明昭载融。汉德未远，尧有遗风。于穆皇祖，永世克隆。本支惟庆，贻厥靡穷。","Werneror",""
"宋宗庙登歌八首 其二 相国掾府君歌","隋","无名氏","乃立清庙，清庙肃肃。乃备礼容，礼容穆穆。显允皇祖，昭是嗣服。锡兹繁祉，聿怀多福。","Werneror",""
"宋宗庙登歌八首 其三 开封府君歌","隋","无名氏","四县既序，箫管既举。堂献六瑚，庭万八羽。先王有典，克禋皇祖。不显洪烈，永介休祜。","Werneror",""
"宋宗庙登歌八首 其四 武原府君歌","隋","无名氏","钟鼓喤喤，威仪将将。温恭礼乐，致享曾皇。迈德垂仁，系轨重光。天命纯嘏，惠我无疆。","Werneror",""
"宋宗庙登歌八首 其五 东安府君歌","隋","无名氏","铄矣皇祖，帝度其心。永言配命，播兹徽音。思我茂猷，如玉如金。骏奔在陛，是鉴是歆。","Werneror",""
"宋宗庙登歌八首 其六 孝皇帝歌","隋","无名氏","烝哉孝皇，齐圣广渊。发祥诞庆，景祚自天。德敷金石，道被管弦。有命既集，徽风永宣。","Werneror",""
"宋宗庙登歌八首 其七 高祖武皇帝歌","隋","无名氏","惟天有命，眷求上哲。赫矣圣武，抚运桓扰。功并敷土，道均汝坟。止戈曰武，经纬称文。鸟龙失纪，云火代名。受终改物，作我宋京。至道惟王，大业有劭。降德兆民，升歌清庙。","Werneror",""
"宋宗庙登歌八首 其八 七庙享神歌","隋","无名氏","奕奕寝庙，奉璋在庭。笙龠既列，牺象既盈。黍稷匪芳，明祀惟馨。乐具礼充，洁羞荐诚。神之格思，介以休祯。济济群辟，永观厥成。","Werneror",""
"宋泰始歌舞曲十二首 其二 圣祖颂","隋","无名氏","圣祖惟高德，积勋代晋历。永建享鸿基，万古盛音册。睿文缵宸驭，广运崇帝声。衍德被仁祉，留化洽民灵。孝建缔孝业，允协天人谋。宇内齐政轨，宙表烛威流。钟管腾列圣，彝铭贲重猷。","Werneror",""
"宋泰始歌舞曲十二首 其三 明君大雅","隋","无名氏","明君应乾数，扰乱绍颓基。民庆来苏日，国颂薰风诗。天步或暂艰，列蕃扇迷慝。庙胜敷九代，神谟洞七德。文教洗昏俗，武谊清祲埏。英勋冠帝则，万寿永齐天。","Werneror",""
"宋泰始歌舞曲十二首 其五 天符颂","隋","无名氏","天符革运，世诞英皇。在馆神炫，既壮龙骧。六钟集表，四纬骈光。于穆配天，永休厥祥。明德孚教，幽苻丽纪。山鼎见奇，醴液涵祉。鹓雏耀仪，驺虞游趾。福延亿祚，庆流万祀。帝图凝远，瑞美昭宣。济流月镜，鹿毳霜鲜。甘露降和，花雪表年。孝德载衍，芳风永传。龙跃戎府，玉耀蕃宫。岁淹豫野，玺属嫔中。江波澈映，石柏开文。观毓花蕊，楼凝景云。白乌三获，甘液再呈。嘉穟表沃，连理协成。德充动物，道积通神。宋业允大，灵瑞方臻。王命治兵，有征无战。巾拂以净，丑类革面。玉仪振旅，载戢在辰。中虚巾拂，四表静尘。","Werneror",""
"宋泰始歌舞曲十二首 其六 明德颂","隋","无名氏","明德孚教，幽苻丽纪。山鼎见奇，醴液涵祉。鹓雏耀仪，驺虞游趾。福延亿祚，庆流万祀。","Werneror",""
"宋泰始歌舞曲十二首 其七 帝图颂","隋","无名氏","帝图凝远，瑞美昭宣。济流月镜，鹿毳霜鲜。甘露降和，花雪表年。孝德载衍，芳风永传。","Werneror",""
"宋泰始歌舞曲十二首 其八 龙跃大雅","隋","无名氏","龙跃戎府，玉耀蕃宫。岁淹豫野，玺属嫔中。江波澈映，石柏开文。观毓花蕊，楼凝景云。白乌三获，甘液再呈。嘉穟表沃，连理协成。德充动物，道积通神。宋业允大，灵瑞方臻。","Werneror",""
"宋泰始歌舞曲十二首 其九 淮祥风","隋","无名氏","淮祥应。贤彦生。翼赞中兴致太平。","Werneror",""
"宋泰始歌舞曲十二首 其十 宋世大雅","隋","无名氏","宋世宁，在泰始。醉酒欢，饱德喜。万国朝，上寿酒。帝同天，惟长久。","Werneror",""
"宋泰始歌舞曲十二首 其十二 白纻篇大雅","隋","无名氏","在心曰志发言诗，声成于文被管丝。手舞足蹈欣泰时，移风易俗王化基。琴角挥韵白云舒，箫韶协音神凤来。拊击和节咏在初，章曲乍毕情有馀。文同轨一道德行，国靖民和礼乐成。四县庭响美勋英，八列陛唱贵人声。舞饰丽华乐容工，罗裳映日袂随风。金翠列辉蕙麝丰，淑姿秀体允帝衷。","Werneror",""
"宋凤凰衔书伎辞","隋","无名氏","大宋兴隆膺灵符。凤鸟感和衔素书。嘉乐之美通玄虚。惟新济济迈唐虞。巍巍荡荡道有馀。","Werneror",""
"青溪小姑歌二首 其一","隋","无名氏","日暮风吹，叶落依枝。丹心寸意，愁君未知。","Werneror",""
"青溪小姑歌二首 其二","隋","无名氏","歌阕夜已久，繁霜侵晓幕。何意空相守，坐待繁霜落。","Werneror",""
"郭长生吹笛歌","隋","无名氏","闲夜寂已清，长笛亮且鸣。若欲知我者，姓郭名长生。","Werneror",""
"聂包鬼歌","隋","无名氏","花盈盈。正间行。当归不闻死复生。","Werneror",""
"陵欣歌","隋","无名氏","生时世上人，死作狱中鬼。不得还坟墓，灰没有馀罪。","Werneror",""
"鬼谣歌","隋","无名氏","死树今更青，吴平寻当归。适闻杀此树，已复有光辉。","Werneror",""
"鬼歌","隋","无名氏","坐侬孔雀楼，遥闻凤凰鼓。下我邹头山，仿佛见梁鲁。","Werneror",""
"犬妖歌","隋","无名氏","言我不能歌，听我歌梅花。今年故复可，柰汝明年何。","Werneror",""
"鹤吟","隋","无名氏","畴昔聆好音，日月心延伫。如何遇良人，中怀邈无绪。","Werneror",""
"永明初歌","隋","无名氏","白马向城啼，欲得城边草。","Werneror",""
"百姓为东昏侯歌","隋","无名氏","阅武堂。种杨柳。至尊屠肉。藩妃酤酒。","Werneror",""
"沈麟士引童谣","隋","无名氏","金鹅鸣。沈氏兴。代代出公卿。","Werneror",""
"张敬儿自为歌谣","隋","无名氏","天子在何处，宅在赤谷口。天子是阿谁，非猪如是狗。","Werneror",""
"永明中虏中童谣","隋","无名氏","黑水流北。赤火入齐。","Werneror",""
"永明中魏地童谣","隋","无名氏","赤火南流丧南国。","Werneror",""
"永元元年童谣","隋","无名氏","洋洋千里流，流翣东城头。乌马乌皮裤，三更相告诉。脚跛不得起，误杀老姥子。","Werneror",""
"永元中童谣","隋","无名氏","野猪虽嗃嗃，马子空闾渠。不知龙与虎，饮食江南墟。七九六十三，广莫人无馀。乌集传舍头，今汝得宽休。但看三八后，摧折景阳楼。","Werneror",""
"山阴谣","隋","无名氏","二傅沈刘。不如一丘。","Werneror",""
"东昏侯时宫中谣","隋","无名氏","赵鬼食鸭肃刂。诸鬼尽著调。","Werneror",""
"时人为桓康语","隋","无名氏","欲侜张。问桓康。","Werneror",""
"荀伯玉闻青衣小儿语","隋","无名氏","草中肃。九五相追逐。","Werneror",""
"时人为荀伯玉语","隋","无名氏","十敕五令。不如荀伯玉命。","Werneror",""
"时人为萧晃语","隋","无名氏","焕焕萧四伞。","Werneror",""
"时人为刘绘语","隋","无名氏","刘绘贴宅，别开一门。","Werneror",""
"时人为张周刘三姓语","隋","无名氏","三人共宅夹清漳。张南周北刘中央。","Werneror",""
"时人为沈麟士语","隋","无名氏","吴差山中有贤士。开门教授居成市。","Werneror",""
"南州为江革语","隋","无名氏","故人不道智，新人佞散骑。莫知度不度，新人不如故。","Werneror",""
"都下民语","隋","无名氏","欲求贵职依刀敕。须得富豪事御力。","Werneror",""
"共戏乐 其一","隋","无名氏","齐世方昌书轨同。万宇献乐列国风。","Werneror",""
"共戏乐 其二","隋","无名氏","时泰民康人物盛。腰鼓铃柈各相竞。","Werneror",""
"共戏乐 其三","隋","无名氏","长袖翩翩若鸿惊。纤腰袅袅会人情。","Werneror",""
"共戏乐 其四","隋","无名氏","观风采乐德化昌。圣皇万寿乐未央。","Werneror",""
"杨叛儿 其一","隋","无名氏","截玉作手钩，七宝光平天。绣沓织成带，严帐信可怜。","Werneror",""
"杨叛儿 其三","隋","无名氏","送郎乘艇子，不作遭风虑。横篙掷去桨，愿倒逐流去。","Werneror",""
"杨叛儿 其四","隋","无名氏","七宝珠络鼓，教郎拍复拍。黄牛细犊儿，杨柳映松柏。","Werneror",""
"杨叛儿 其五","隋","无名氏","欢欲见莲时，移湖安屋里。芙蓉绕床生，眠卧抱莲子。","Werneror",""
"杨叛儿 其六","隋","无名氏","闻欢远行去。送欢至新亭。津逻无侬名。","Werneror",""
"杨叛儿 其七","隋","无名氏","落秦中庭生，诚知非好草。龙头相钩连，见枝如欲绕。","Werneror",""
"杨叛儿 其八","隋","无名氏","杨叛西随曲，柳花经东阴。风流随远近，飘扬闷侬心。","Werneror",""
"乐辞","隋","无名氏","绣幕围香风。耳节朱丝桐。不知理何事。浅立经营中。爱惜加穷裤。防闲托守宫。今日牛羊上丘陇。当年近前面发红。","Werneror",""
"齐南郊光章十三首 其一 肃咸乐谢超宗","隋","无名氏","夤承宝命，严恭帝绪。奄受敷锡，升中拓宇。亘地称皇，罄天作主。月域来宾，日际奉土。开元首正，礼交乐举。六典联事，九官列序。","Werneror",""
"齐南郊光章十三首 其二 引牲乐","隋","无名氏","皇乎敬矣，恭事上灵。昭教国祀，肃肃明明。有牲有涤，有洁在俎。以荐王衷，以答神祜。陟配在京，降德在民。奔精望夜，高燎伫晨。","Werneror",""
