题目,朝代,作者,内容,来源,词牌
"海门张仲村乐堂・梁州","元","无名氏","眷的是侧忄敝忄敝厨房中暄热，爱的是宽绰绰过道里风凉。夜深也无一个人来往。半片席斜铺在地下，两块砖掇在头行。正天炎似火，地热如炉。过道里不索开窗，洒家道来则这的便似天堂。我与你直挺挺忙拨倒身躯，就着这凉渗渗席垫着我这脊梁，美也，就着那风飕飕扇着我那胸膛。愁的是后晌，晌晌。我恰才煮料切草都停当，安排下搅草棒。喂的他槽上的征马宛有些肚囊，料煮到上半磁缸。(云)洒家与你睡一觉者。(做睡科)(王六斤同搽旦上，云)慢慢的走，赤、赤、赤。(搽旦、六斤做跳正末身上过)(打科)(正末云)哎哟，哎哟，甚么人劈劈泼泼，则管里打？(六斤云)是我都管。(正末云)都管，都管，你忒休都管了。(六斤云)夫人也在这里。(正末云)夫人，夫人，这早晚在这里。有甚么匀当？我别处睡去便了也。(下)(搽旦云)六斤也，我为你耽惊受怕，你休负了我心也。(六斤云)我若负心，我就该死也。(正末上)(唱)。","chinese-poetry",""
"海门张仲村乐堂・四块玉","元","无名氏","不索你厮掩藏，休倔强，(同知云)好是奇怪也，你回去罢。(正末云)洒家知道。(唱)我急走的去那厨房中我点着灯光，若是实呵小人请功赏。早来个可便黑洞洞的，如今照耀的来便刚朗朗，请同知觑见这二人的气象！。","chinese-poetry",""
"海门张仲村乐堂・幺篇","元","无名氏","则被这金晃的我这眼睛儿花腊搽，吓的我这手脚儿软剌答，可若是官司知道怎割杀？(云)后兴。(唱)你可是那里每将来，你与我疾道者，常好是心粗胆大。天也、天也，则被些小冤家送了这个忄敝知法。","chinese-poetry",""
"海门张仲村乐堂・殿前欢","元","无名氏","怕不待叙寒温，(云)同知。你不知道。(同知云)父亲道甚么来？(正末唱)又着你道不应江亲者强来亲。只因咱多话着你心怀恨，休怪咱波女婿郎君。(同知云)我一径的来告父亲来。(正末云)你告我怎么？(唱)放着你那筑坟台女赵贞，索甚么闲评论！两个人相般弄，一个叠尸的伯当，一个是贤德夫人！。","chinese-poetry",""
"随煞","元","杨景贤","雨余匀罢芝麻地，咱去那沤麻池里澡洗。唐三藏此日起身，他胖姑儿从头告诉了你。","chinese-poetry",""
"南吕/一枝花","元","杨景贤","大宛国天产才，渥洼水龙媒种。带轻云一块雪，走落日四蹄风。长尾银鬃，驮双将无嫌重，出群驽立大功。胜普贤白象身高，赛师利青狮性勇！。","chinese-poetry",""
"赵盼儿风月救风尘・幺篇","元","关汉卿","俺那妹子儿有见闻，可有福分，抬举的个丈夫俊上添俊，年纪儿恰正青春。（周舍云）我那里曾见你来？我在客伙里，你弹着一架筝，我不与了你个褐色绸缎儿？（正旦云）小的，你可见来？（小闲云）不曾见他有甚么褐色绸缎儿。（周舍云）哦，早起杭州客伙散了，赶到陕西客伙里吃酒，我不与了大姐一分饭来？（正旦云）小的每，你可见来？（小闲云）我不曾见。（正旦唱）你则是忒现新，忒忘昏，更做道你眼钝。那唱词话的有两句留文：咱也曾""武陵溪畔曾相识，今日佯推不认人。""我为你断梦劳魂。（周舍云）我想起来了，你敢是赵盼儿么？（正旦云）然也。（周舍云）你是赵盼儿，好，好！当初破亲也是你来！小二，关了店门，则打这小闲。（小闲云）你休要打我。俺姐姐将着锦绣衣服，一房一卧来嫁你，你倒打我？（正旦云）周舍，你坐下，你听我说。你在南京时，人说你周舍名字，说的我耳满鼻满的，则是不曾见你。后得见你呵，害的我不茶不饭，只是思想着你。听的你娶了宋引章，教我如何不恼？周舍，我待嫁你，你却着我保亲！（唱）。","chinese-poetry",""
"赵盼儿风月救风尘・赚煞","元","关汉卿","这妮子是狐魅人女妖精，缠郎君天魔祟。则他那裤儿里休猜做有腿，吐下鲜红血则当做苏木水。耳边休采那等闲食，那的是最容易、剜眼睛嫌的，则除是亲近着他便欢喜。(带云)着他疾省呵！(唱)哎，你个双郎子弟，安排下金冠霞帔。（带云）一个夫人来到手儿里了。（唱）却则为三千张茶引，嫁了冯魁。（下）。","chinese-poetry",""
"赵盼儿风月救风尘・浪里来煞","元","关汉卿","你收拾了心上忧，你展放了眉间皱，我直着""花叶不损觅归秋""。那厮爱女娘的心，见的便似驴共狗，卖弄他玲珑剔透。（云）我到那里，三言两句，肯写休书，万事俱休；若是不肯写休书，我将他掐一掐，拈一拈，搂一搂，抱一抱，着那厮通身酥，遍体麻。将他鼻凹儿抹上一块砂糖，着那厮舔又舔不着，吃又吃不着，赚得那厮写了休书。引章将的休书来，淹的撤了。我这里出了门儿，（唱）可不是一场风月，我着那汉一时休。（下）。","chinese-poetry",""
"赵盼儿风月救风尘・正宫/端正好","元","关汉卿","则为他满怀愁，心间闷，做的个进退无门。那婆娘家一涌性，无思忖，我可也强打入迷魂阵。","chinese-poetry",""
"赵盼儿风月救风尘・滚绣球","元","关汉卿","我这里微微的把气喷，输个姓因，怎不教那厮背槽抛粪！更做道普天下无他这等郎君。想着容易情，忒献勤，几番家待要不问；第一来我则是可怜见无主娘亲，第二来是我""惯曾为旅偏怜客，""第三来也是我""自己贪杯惜醉人""。到那里呵，也索费些精神。","chinese-poetry",""
"赵盼儿风月救风尘・小梁州","元","关汉卿","可不道一夜夫妻百夜恩！你可便息怒停嗔。你村时节背地里使些村，对着我合思忖：那一个双同叔打杀俏红裙？。","chinese-poetry",""
"赵盼儿风月救风尘・二煞","元","关汉卿","则这紧的到头终是紧，亲的原来只是亲。凭着我花朵儿身躯、笋条几年纪，为这锦片儿前程，倒赔了几锭儿花银。拚着个十米九糠，问甚么两妇三妻，受了些万苦千辛。我着人头上气忍，不枉了一世做郎君。","chinese-poetry",""
"赵盼儿风月救风尘・黄钟尾","元","关汉卿","你穷杀呵，甘心守分捱贫困；你富呵，休笑我饱暖生淫惹议论。您心中觑个意顺。但休了你这门内人，不要你钱财使半文。早是我走将来自上门。家业家私待你六亲，肥马轻裘待你一身，倒贴了奁房和你为眷姻。（云）我若还嫁了你，我不比那宋引章，针指油面，刺绣铺房，大裁小剪，都不晓得一些儿的。（唱）我将你写了的休书正了本。（同下）。","chinese-poetry",""
"赵盼儿风月救风尘・落梅风","元","关汉卿","则为你思虑，忒模糊。（周舍云）休书已毁了，你不跟我去待怎么？（外旦怕科）（正旦云）妹子休慌莫伯！咬碎的是假休书。（唱）我特故抄与你个休书。","chinese-poetry",""
"赵盼儿风月救风尘・得胜令","元","关汉卿","宋引章有亲夫，他强占作家属。淫乱心情歹，凶顽胆气粗，无徒！到处里胡为做。现放着体书，望恩官明鉴取。","chinese-poetry",""
"赵盼儿风月救风尘・收尾","元","关汉卿","对恩官一一说缘故，分剖开贪夫怨女。面糊盆再休说死生交，风月所重谐燕莺侣。","chinese-poetry",""
"幺篇・云鬓松，星眼朦胧，锦被重重，罗袜弓弓，粉汗溶溶。那些儿风流","元","于伯渊","受用，兀的不两意浓。言行功容，四德三从，孟光合配梁鸿，怎教他齐眉举案劳尊重，俏书生别有家风。金荷烧尽良宵永，怜香惜玉，倚翠偎红。","chinese-poetry",""
"赚煞・花月巧梳妆，脂粉娇调弄，没乱杀看花的眼睛，更那堪心有灵犀一","元","于伯渊","点通，恼春光烂熳娇慵，莫不是蕊珠宫天上飞琼。走向瑶台月下逢。比及他彩灯照梦，且看咱隔墙儿窥宋，俊宠儿娇怯海棠风。","chinese-poetry",""
"刘夫人庆赏五侯宴・正宫/端正好","元","关汉卿","则我这腹中愁、心间闷，俺穷滴滴举眼无亲，则俺这孤寒子母每谁瞅问？俺男儿半世苦受勤，但能勾得钱物，宁可着典咱身！（赵太公云）则今日埋殡你丈夫，便跟我家中去来。（正旦唱）则今日将俺夫主亲埋殡。（同下）。","chinese-poetry",""
"刘夫人庆赏五侯宴・尾声","元","关汉卿","儿也！则要你久已后报冤仇，托赖着伊家福，好共歹一处受苦。我指望待将傍的孩儿十四五，与人家作婢为奴。自踌蹰，堪恨这个无徒！（带云）儿也，你不成人便罢，倘或成了人呵，（唱）你穿着些布背子，排门儿告些故疏。恁时节老人家暮古，与人家重生活难做。哎，儿也！你寻些个口衔钱，赎买您娘那一纸放良书。（下）。","chinese-poetry",""
"刘夫人庆赏五侯宴・南吕/一枝花","元","关汉卿","恰才得性命逃，速速的离宅舍。我可便一心空硬咽，则我这两只脚可兀的走忙迭。我把这衣袂来忙遮，俺孩儿浑身上绵茧儿无一叶。我与你往前行，无气歇，眼见的无人把我来拦遮，我可便将孩儿直送到荒郊旷野。","chinese-poetry",""
"刘夫人庆赏五侯宴・梁州","元","关汉卿","我如今官差可便弃舍。哎，儿也！咱两个须索今日离别，这冤家必定是前生业。这孩儿仪容儿清秀，模样儿英杰。我熬煎了无限，受苦了偌些。我和他是吃了人多少唇舌，不由我感叹伤嗟！我、我、我，今日个母弃了儿，非是我心毒，是、是、是，更和这儿离了母如何的弃舍！哎！天也，天也！俺可便眼睁睁子母每各自分别，直恁般运拙。这冤家苦楚何时彻？谁能够暂时歇？若是我无你个孩儿伶俐些，那其间方得宁贴。","chinese-poetry",""
"刘夫人庆赏五侯宴・隔尾","元","关汉卿","我这里牵肠割肚把你个孩儿舍，跌脚捶胸自叹嗟。望得无人，拾将这草料儿遮，将乳食来喂些，我与你且住者。儿也！就在这官道旁边，敢将你来冻煞也！。","chinese-poetry",""
"刘夫人庆赏五侯宴・滚绣球","元","关汉卿","我这里立不定虚气喘，无筋力手腕软，瘦身躯急难动转。恰来到井口旁边，雪打的我眼怎开，风吹的我身倒偃，冻碌碌自嗟自怨，也是咱前世前缘。冻的我拿不的绳索拳挛着手，立不定身躯耸定肩，苦痛难言！。","chinese-poetry",""
"刘夫人庆赏五侯宴・啄木儿尾声","元","关汉卿","你是必传示与那李嗣源，道与俺那闵子骞，有时节教俺这子母每重相见。要相逢一面，则除是南柯梦里得团圆。（下）。","chinese-poetry",""
"苏子瞻醉写赤壁赋・幺篇","元","无名氏","今日有千钟禄，往常无半日粮。十年礼义勤习讲，半生盐菜贫修养，才落得金章紫绶高名望。我将这五车黄卷隐胸中，才博得一轮皂盖飞头上。(王云)左右将酒来，与学士满饮一杯。(与众把酒科，云)便好道筵前无乐，不成欢笑。小官有家乐数人，着筵前吹弹歌舞为乐。下次小的每，与我唤出那侍妾来者。(外扮旦引众旦上，云)妾身乃王安石夫人也。今有苏子瞻官拜端明殿大学士，俺相公今夜排设筵宴，请众官并子瞻学士。为何夜间排宴？因妾身闻知子瞻有贯世之才，妾身要见一面。筵间出家乐侍妾数人，妾身隐于侍女之中，必然见之。可早来到虚檐之下也。(见科，王云)你这十数个家乐侍女，则在于帘外，吹的吹，弹的弹，歌的歌。左右一壁厢将酒来，与学士、众位相公递一杯。(递酒，乐声响科，众看科，正末背云)此侍女中决有安石夫人。我着一个小伎俩，要赚出来。是好受用也呵。(唱)。","chinese-poetry",""
"苏子瞻醉写赤壁赋・尾声","元","无名氏","可惜玉山颓，尽教恁金波漾，拚了个前合后仰。终夜劳神将足下央，莫怪我酒席间言语疏狂。出雕墙，月下西厢，消洒西风将醉魂爽。恁把绛纱笼近掌，我紫丝缰款放，趁天风吹下五云乡。(下)(王云)苏轼去了。叵耐此人无礼。某请你家宴，小官侍妾，淫词戏却，更待干罢。我到来日见了圣人说过。一者此人不知黄州菊花谢，二者趁此机会，将他贬上黄州，趁了小官之愿。天色晚了也，左右收拾果桌。我无甚事，回后堂去也。(下)。","chinese-poetry",""
"苏子瞻醉写赤壁赋・南昌/一枝花","元","无名氏","则为我数杯狂酒终，今日个三唱阳关后。一鞭催行色，满马载离愁。羊角风飕飕，时遇冬天候，漫漫雪不休。我如今才出皇州，可又早渐入冰壶宇宙。","chinese-poetry",""
"苏子瞻醉写赤壁赋・梁州","元","无名氏","我则见银海冻花生的这眼底，玉楼寒耸起肩头。摇鞭袖袅深藏手。风掀毡帽，雪压寒裘。雕鞍懒坐，玉辔慵兜。银妆成山岳林丘，粉填合溪涧坑沟。这雪恰便似无影月淡朦朦光照人间，这雪有如那冻流水响叮叮冰生他这岸口，这雪浑似那不香花舞翩风落枝头。自思，故友，这其间销金帐底羊羔酒，燃宝篆焚香兽。簌地毡帘下玉钩，煞强如独钓在江头。(童云)那骑马的是俺相公，我在这里等一等咱。(解云)也说的是。(见末科，云)老相公，俺在前头走，你骑着马又在后头，俺在后头，你又往前头去了。似这般大风大雪，寻一个村房草店，买两钟酒吃了呵，可也好。(正末云)你也说的是。(唱)。","chinese-poetry",""
"苏子瞻醉写赤壁赋・耍孩儿","元","无名氏","咱本是翰林风月三知友，做了个犯省部条章一罪囚。再不去东华待漏五更头，再不向国史编修。都为那靠妻偎妇的禽兽，背地里厮谗奏。送的我伏侍君王不到头，不能勾故国神游。","chinese-poetry",""
"苏子瞻醉写赤壁赋・小桃红","元","无名氏","你看这鱼龙吹浪水云腥，月照江心静。船过冲开水中镜，橹声鸣，呀呀才过了芦花径。恰便似惊飞凤鸣，猛惊起白鹭双双并，因此上点破乱山青。","chinese-poetry",""
"苏子瞻醉写赤壁赋・煞","元","无名氏","举目看山青，侧耳听江声。隐遁养姓名，不恋恁世情。无利无名，耳根清净。一心定，不受恁是非忧宠辱惊。","chinese-poetry",""
"苏子瞻醉写赤壁赋・驻马听","元","无名氏","春事狼藉，桃李东风蝶梦回，离愁索系，关山夜月杜鹃啼。催促江水自奔驰，翰林风月教谁替。谩伤悲，滴不尽多少哭雄泪。","chinese-poetry",""
"苏子瞻醉写赤壁赋・雁儿落","元","无名氏","也不是徒流感圣德，他每才知我缧绁非其罪。我则想人无再少年，元来这花有重开日。","chinese-poetry",""
"郑月莲秋夜云窗梦・幺篇","元","无名氏","可知，可知，你可甚只愿儿孙个个贤。月缺又重圆，人老何曾再少年！舌尖无甜唾，口内有顽涎。虔婆，我委实难使燕莺怜。","chinese-poetry",""
"郑月莲秋夜云窗梦・赚煞","元","无名氏","赢得腹中愁，不趁心头愿，大刚来时乖命蹇。山海恩情方欲坚，被俺爱钱娘扑地掀天，坏了这好姻缘。我则索祷告青天，若到江心早挂帆，向金山那边，豫章城前面，一帆风剪碎了贩茶船。(下)(卜云)李官放心。我好歹完备了这场事。(同下)。","chinese-poetry",""
"郑月莲秋夜云窗梦・正宫/端正好","元","无名氏","诗酒翠红乡，风月莺花阵，酝酿出无边岸断梦劳魂。近新来添了眉尖恨，闪的我人远天涯近。","chinese-poetry",""
"郑月莲秋夜云窗梦・滚绣球","元","无名氏","倚仗蒙山顶上春，俺只爱菱花镜里人，敢教你有钱难奔，觑这贩茶船似风卷残云。留取那买笑的银。换取些贩茶的引。这其间又下江风顺，休恋我虚飘飘皓齿朱唇。如今这丽春园使不的冯魁俊，赤紧的平康巷时行有钞的亲，断送了多少郎君。(云)我待寄书与俺那秀才，又不知在那里。(唱)。","chinese-poetry",""
"郑月莲秋夜云窗梦・叨叨令","元","无名氏","两行诗写不尽丹枫恨，一封书空盼杀青鸾信。三停刀砍不断黄桑棍，九稍炮打不破迷魂阵。则是为他来也么哥，为他来也么哥，空教我立斜阳盼的双眸困。","chinese-poetry",""
"郑月莲秋夜云窗梦・二煞","元","无名氏","你个谢安把我携出东山隐，我怎肯教宋玉空闲了楚岫云。你则待酒酽花浓，月圆人静。便休想瓶坠簪折，镜破钗分。玉箫对品，彩鸾同乘，鸳枕相亲。一锅水正滚，怎教灶底去了柴薪。(净云)大姐，我醉了。(旦唱)。","chinese-poetry",""
"郑月莲秋夜云窗梦・迎仙客","元","无名氏","我这里忙接待，紧相迎，量妹妹有甚德能，教姐姐好看承。姐姐索厮敬重，真然是意重人情，把月莲真个的人钦敬。","chinese-poetry",""
"郑月莲秋夜云窗梦・红绣鞋","元","无名氏","我害的是闲愁闲闷，害的是多绪多情，害的是眉淡远山青。害的是伤心症，害的是断肠声，害的是绣衾中一半冷。","chinese-poetry",""
"郑月莲秋夜云窗梦・普天乐","元","无名氏","不是我酒中言，心头病，临风对月，见景生情。想起我旧日情，当时行。谁承望地北天南人孤另，两下里冷冷清清。缑山月明，蓝桥水淹，楚岫云平。","chinese-poetry",""
"郑月莲秋夜云窗梦・耍孩儿","元","无名氏","愁烦迭万簇，凄凉有四星。别离人更做到心肠硬，怎禁苍梧落叶凋金井，银烛秋光冷画屏。碧澄澄如悬磬，佳人有意，银汉无声。(云)我这般烦恼，怎禁耳边几件儿聒噪人也呵！(唱)。","chinese-poetry",""
"郑月莲秋夜云窗梦・四煞","元","无名氏","孤鸿枕畔哀，乱蛩砌下鸣，西风鹤唳秋天静。霜寒鸳帐愁无寐，云冷纱窗月半明。添愁病，惊回一堂春色，万籁秋声。","chinese-poetry",""
"郑月莲秋夜云窗梦・三煞","元","无名氏","战西风竹叶呜，捣秋霜砧杵清，一弄儿会把愁人并。恼人心半窗袅袅疏梅影，聒人耳万种萧萧落叶声。那堪听，檐间铁马，雨内梧声。","chinese-poetry",""
"郑月莲秋夜云窗梦・尾煞","元","无名氏","泪漫漫不暂停，哭啼啼不住声。不争这惊回一枕云窗梦，这烦恼直哭的西楼月儿冷。(下)(净上，云)小子李多是也。如今郑月莲被他母亲卖的洛阳张行首家中去了，我如今寻到那里，问亲去来。(卜儿上，云)李官，你须计较停当去，那妮子不肯便嫁你。(净云)洛阳府判是我叔父，到那里好歹娶了他。(卜云)好计，好计。(同下)。","chinese-poetry",""
"郑月莲秋夜云窗梦・驻马听","元","无名氏","幽梦初回，待教我一纸音书传信息。闲愁萦系，想当初一尊白酒话别离。不争秦台弄玉彩云低，都做了江州司马青衫湿。两下里，一般阻隔人千里。","chinese-poetry",""
"郑月莲秋夜云窗梦・夜行船","元","无名氏","我却待翠袖殷勤捧玉杯，觑绝时半晌痴迷。我认的是实，觑得仔细，掐皮肉犹疑是梦里。(云)张秀才，你好下的也！(末云)原来是俺大姐。你怎生到的这里来？教我怎生是好！(孤怒云)那妮子教你把盏，因何不把盏？(夫人云)这妮子觑看状元，眼去眉来，不知为甚？(旦云)相公听妾身说。(唱)。","chinese-poetry",""
"郑月莲秋夜云窗梦・折桂令","元","无名氏","再休题孟母三移，你狗行狼心，短命相识。恨惹情牵，魂劳梦断，雨约云期。今日个成就了鸾欢凤喜，何消你爱钱娘唱叫扬疾。今日个共守鸳帏，半掩朱扉，我待学村里夫妻，步步相随。(孤云)天下喜事，无过夫妇团圆。(下阕)。","chinese-poetry",""
"隔尾","元","杨景贤","汉明帝佛始来中国，唐太宗僧初入外夷。全仗着观音大慈力。则为他将蟠桃会闹起，今日将花果山镇伊！(行者云)山神救我咱。(山神云)我如何救得？你师父今日必到也。专等他来，他便救得你。(唐僧引龙马上，云)龙君，我和你行经数月。前面一座大山，一个金甲将军在彼，我去问他。将军，此是何处？小僧大唐三藏法师是也。(山神云)小圣非凡人，乃花果山之神。是好一个僧也呵。","chinese-poetry",""
"骂玉郎","元","杨景贤","俺这里山高险阻无存济，云惨淡雨霏微，毒蛇异兽难回避。(唐僧云)有斋僧的？(山神唱)俺这里难为卓锡居，怎做得香积厨？不是你那祗园地。","chinese-poetry",""
"采茶歌","元","杨景贤","花果山有山祗，云罗洞有幽微，则听得春风桃李杜鹃啼。(唐僧云)俺辞了尊神，趁早行，怕晚了。(山神唱)师父眼慧休愁红日晚，心明何怕黑云迷？。","chinese-poetry",""
"菩萨梁州","元","杨景贤","恰便似钉钉入头皮，胶粘在鬏髻。你那凡心若再起，敢着你魄散魂飞。为足下常有杀人机，因此上与师父留下这防身计，劣心肠再不可生奸意。如梦幻出尘世，至诚心谨护持，早去疾回。小圣对师父说；前面有一河，名曰流沙河。河内有怪，能伤人。行者，你小心护持师父者。师父，好生加持者。","chinese-poetry",""
"观音煞","元","杨景贤","感谢吾师收了妖孽，着老汉死有坟穴。你若西行仔细者，无限的艰难未断绝，我这里专望回来重酬谢。(下)。","chinese-poetry",""
"相国寺公孙合汗衫・赚煞尾","元","张国宾","岂不闻一饭莫忘怀，睚眦休成忿。这厮他记小过忘人大恩，这厮他胁底下插柴不自稳，那里也敬老怜贫。他怒嗔嗔，劈手里夺了他银。(带云)不争你夺将来了呵。(唱)显的我也惨，他也羞，陈虎口床，你也狠。(云)陈虎孩儿。自古以来，有两个贤人，你学一个，休学一个。(邦老云)父亲，您孩儿学那一个？(正末唱)你则学那灵辄般报恩。(邦老云)不学那一个？(正末唱)休学那庞涓般雪恨。休！休！休！我劝您这得时人，可便休笑恰才那失时人。(下)。","chinese-poetry",""
"相国寺公孙合汗衫・幺篇","元","张国宾","只为那当年认了个不良贼，送的俺一家儿横祸非灾。(小末云)你那孩儿那里去了？(正末唱)俺孩儿听了他胡言乱道巧差排，便待离家乡做些买卖，(小末云)他曾有书信来么？(正末云)俺孩儿去了十八年也。(唱)只一去不回来。","chinese-poetry",""
"相国寺公孙合汗衫・收尾","元","张国宾","我直从那水扑花儿抬举的偌来大，您将俺这两口儿生各支的撇下，空指着卧牛城内富人家。(卜儿云)咱如今往那里去好？(正末云)哎！婆婆也。我和你如今往那里去？只有个沿街儿叫化，学着那一声儿哩。(卜儿云)老的，是那一声？(正末云)婆婆也，你岂不曾听见那叫化的叫？我学与你听：那一个舍财的爹爹妈妈哦。(唱)少不的悲田院里，学那一声叫爹妈。(同下)。","chinese-poetry",""
"相国寺公孙合汗衫・朝天子","元","张国宾","哎哟！可则俺两口儿都老迈，肯分的便上该，天哪！天哪！也是俺注定的合受这饥寒债。我如今无铺无盖，教我冷难挨。肯分的雪又紧风偏大，到晚来可便不敢番身，拳成做一块。天哪！天哪！则俺两口儿受冰雪堂地狱灾，我这里跪在，大街，望着那发心的爷娘每拜。","chinese-poetry",""
"相国寺公孙合汗衫・耍孩儿","元","张国宾","你将这衫儿半壁亲稍带，只说是马行街公婆每都老惫。官人呵。这言语休着您爷知，(小末云)怎生休着他知道？(正末唱)则去那娘亲上分付明白。则要你一言说透千年事，俺也不怕十谒朱门九不开。那贼汉当天败，婆婆，这也是灾消福长，苦尽甘来。","chinese-poetry",""
"相国寺公孙合汗衫・清江引","元","张国宾","到晚来枕着的是多半个砖，每日在长街上转。口叫爷娘佛，(赵兴孙云)也有肯舍贫的么？(正末唱)无人可怜见，(赵兴孙云)陈虎那厮好狠也。(正末唱)陈虎口来我和你便有甚么那个杀父母的冤？(赵兴孙云)看那厮也好模好样的，可怎生这等歹心？(正末唱)。","chinese-poetry",""
"相国寺公孙合汗衫・雁儿落","元","张国宾","则你这恶芒神休厮缠，我待超度你在这金沙院。可怜我每日家思念你千万遭，口店题道有十余遍。","chinese-poetry",""
"相国寺公孙合汗衫・得胜令","元","张国宾","呀！原来这和尚每都会通仙，我活了七十岁不曾见。则你尸首归何处？儿也，你今日个阴魂在眼前。(云)你若是人呵，我叫你三声，你一声高一声。你若是鬼呵，我叫你三声，你一声低似一声。(张孝友云)你叫，我答应。(正末云)张孝友儿也。(张孝友云)哎！(正末云)是人，是人。张孝友儿也！(张孝友云)哎！(正末云)是人，是人。张孝友儿也！(张孝友云)偏生的堵了一口气儿。(做低应科，云)哎！(正末云)有鬼也。(张孝友云)父亲母亲，我不是鬼，是人。(正末唱)也是我心专，作念的一灵儿须活现，留得你生全，免的我两口儿长挂牵。","chinese-poetry",""
"感天动地窦娥冤・一半儿","元","关汉卿","为甚么泪漫漫不住点儿流？莫不是为索债与人家惹争斗？我这里连忙迎接慌问候，他那里要说缘由。（卜儿云）羞人答答的，教我怎生说波！（正旦唱）则见他一半儿徘徊一半儿丑。","chinese-poetry",""
"感天动地窦娥冤・赚煞","元","关汉卿","我想这妇人每休信那男儿口。婆婆也，怕没的贞心儿自守，到今日招着个村老子，领着个半死囚。（张驴儿做嘴脸料，云）你看我爷儿两个这等身段，尽也选得女婿过，你不要错过了好时辰，我和你早些儿拜堂罢。（正旦不礼科，唱）则被你坑杀人燕侣莺俦。婆婆也，你岂不知羞！俺公公撞府冲州，挣扎的铜斗儿家缘百事有。想着俺公公置就，怎忍教张驴儿情受？（张驴儿做扯正旦拜科，正旦推跌科，唱）兀的不是俺没丈夫的妇女下场头！（下）（卜儿云）你老人家不要恼躁。难道你有活命之恩，我岂不思量报你？只是我那媳妇儿气性最不好惹的，既是他不肯招你儿子，教我怎好招你老人家？我如今拚的好酒好饭，养你爷儿两个在家，待我慢慢的劝化俺媳妇儿。待他有个回心转意，再作区处。（张驴儿云）这歪剌骨！便是黄花女儿，刚刚扯的一把，也不消这等使性，平空的推了我一交，我肯干罢！就当面赌个誓与你：我今生今世不要他做老婆，我也不算好男子！（词云）美妇人我见过万千向外，不似这小妮子生得十分惫赖。我救了你老性命死里重生，怎割舍得不肯把肉身陪待？（同下）。","chinese-poetry",""
"感天动地窦娥冤・南吕/一枝花","元","关汉卿","他则待一生鸳帐眠，那里肯半夜空房睡；他本是张郎妇，又做了李郎妻。有一等妇女每相随，并不说家克计，则打听些闲是非；说一会不明白打风的机关，使了些调虚嚣捞龙的见识。","chinese-poetry",""
"感天动地窦娥冤・梁州第七","元","关汉卿","这一个似卓氏般当垆涤器，这一个似孟光般举案齐眉，说的来藏头盖脚多伶俐！道着难晓，做出才知。旧恩忘却，新爱偏宜；坟头上土脉犹湿，架儿上又换新衣。那里有奔丧处哭倒长城？那里有浣纱时甘投大水？那里有上山来便化顽石？可悲，可耻！妇人家直恁的无仁义。多淫奔，少志气，亏杀前人在那里，更休说百步相随。","chinese-poetry",""
"感天动地窦娥冤・隔尾","元","关汉卿","这厮搬调咱老母收留你，自药死亲爷待要唬吓谁？（张驴儿云）我家的老子，倒说是我做儿子的药死了，人也不信。（做叫科，云）四邻八舍听着：窦娥药杀我家老子哩！（卜儿云）罢么，你不要大惊小怪的，吓杀我也！（张驴儿云）你可怕么？（卜儿云）可知怕哩。（张驴儿云）你要饶么？（卜儿云）可知要饶哩。（张驴儿云）你教窦娥随顺了我，叫我三声嫡嫡亲亲的丈夫，我便饶了他。（卜儿云）孩儿也，你随顺了他罢。（正旦云）婆婆，你怎说这般言语！（唱）我一马难将两鞍鞴，想男儿在日曾两年匹配，却教我改嫁别人，其实做不得。","chinese-poetry",""
"感天动地窦娥冤・骂玉郎","元","关汉卿","这无情棍棒教我捱不的。婆婆也，须是你自做下，怨他谁？劝普天下前婚后嫁婆娘每，都看取我这般傍州例。","chinese-poetry",""
"感天动地窦娥冤・感皇恩","元","关汉卿","呀！是谁人唱叫扬疾，不由我不魄散魂飞。恰消停，才苏醒，又昏迷。捱千般打拷，万种凌逼，一杖下，一道血，一层皮。","chinese-poetry",""
"感天动地窦娥冤・采茶歌","元","关汉卿","打的我肉都飞，血淋漓，腹中冤枉有谁知！则我这小妇人毒药来从何处也？天那，怎么的覆盆不照太阳晖！。","chinese-poetry",""
"感天动地窦娥冤・黄锺尾","元","关汉卿","我做了个衔冤负屈没头鬼，怎肯便放了你好包荒淫漏面贼！想人心不可欺，冤枉事天地知，争到头，竞到底，到如今待怎的？情愿认药杀公公，与了招罪。婆婆也，我若是不死呵，如何救得你？（随祗候押下）。","chinese-poetry",""
"感天动地窦娥冤・正宫/端正好","元","关汉卿","没来由犯王法，不堤防遭刑宪，叫声屈动地惊天！顷刻间游魂先赴森罗殿，怎不将天地也生埋怨？。","chinese-poetry",""
"感天动地窦娥冤・滚绣球","元","关汉卿","有日月朝暮悬，有鬼神掌著生死权，天地也，只合把清浊分辨，可怎生糊突了盗跖、颜渊？为善的受贫穷更命短，造恶的享富贵又寿延。天地也，做得个怕硬欺软，却元来也这般顺水推船。地也，你不分好歹何为地？天也，你错勘贤愚枉做天！哎，只落得两泪涟涟。","chinese-poetry",""
"感天动地窦娥冤・耍孩儿","元","关汉卿","不是我窦娥罚下这等无头愿，委实的冤情不浅；若没些儿灵圣与世人传，也不见得湛湛青天。我不要半星热血红尘洒，都只在八尺旗枪素练悬。等他四下里皆瞧见，这就是咱苌弘化碧，望帝啼鹃。","chinese-poetry",""
